centre,param,points,x1,x2,x3,external model
1,x1,0,-1.9258816166557486,-1.626215903973995,-0.2021180497859616,6.040749379954813
1,x1,1,0.2747158015000415,-1.626215903973995,-0.2021180497859616,7.249841372711646
1,x1,2,1.044615966917092,-1.626215903973995,-0.2021180497859616,7.843398733746345
1,x1,3,0.9401693616281572,-1.626215903973995,-0.2021180497859616,7.7863154579752685
1,x1,4,0.9004368514881835,-1.626215903973995,-0.2021180497859616,7.762251852592686
1,x1,5,0.40056672283576145,-1.626215903973995,-0.2021180497859616,7.368528036419032
1,x1,6,2.5222479059650538,-1.626215903973995,-0.2021180497859616,7.559121312501875
1,x1,7,0.3603141286127882,-1.626215903973995,-0.2021180497859616,7.331149741355755
1,x1,8,1.0456995418887565,-1.626215903973995,-0.2021180497859616,7.843942524965579
1,x1,9,-1.2392730692973304,-1.626215903973995,-0.2021180497859616,6.032817250698404
1,x2,0,-1.2066587857575497,1.3110744213413912,-0.2021180497859616,5.603746705118459
1,x2,1,-1.2066587857575497,0.25321838420240717,-0.2021180497859616,-0.49526179387987007
1,x2,2,-1.2066587857575497,-2.4682689344871633,-0.2021180497859616,1.787444607871578
1,x2,3,-1.2066587857575497,-0.5672105024648264,-0.2021180497859616,1.0861124463274845
1,x2,4,-1.2066587857575497,1.0774154861230545,-0.2021180497859616,4.495292829402543
1,x2,5,-1.2066587857575497,-1.9498554998889914,-0.2021180497859616,5.106871423091082
1,x2,6,-1.2066587857575497,-2.0790609434258025,-0.2021180497859616,4.4075337027200705
1,x2,7,-1.2066587857575497,0.035725159600648926,-0.2021180497859616,-0.9256570024409909
1,x2,8,-1.2066587857575497,-0.965712956445496,-0.2021180497859616,3.800434657163116
1,x2,9,-1.2066587857575497,-2.8790454271569117,-0.2021180497859616,-0.4630553001550031
1,x3,0,-1.2066587857575497,-1.626215903973995,-1.3285600134075177,5.752971408198982
1,x3,1,-1.2066587857575497,-1.626215903973995,-2.5591957638813425,2.0357805689640234
1,x3,2,-1.2066587857575497,-1.626215903973995,-2.364699668027332,3.122285781136611
1,x3,3,-1.2066587857575497,-1.626215903973995,-1.5735814343184211,5.471157877291131
1,x3,4,-1.2066587857575497,-1.626215903973995,-1.7648796237033995,5.137508119267897
1,x3,5,-1.2066587857575497,-1.626215903973995,-0.6881670406286973,6.023134729803878
1,x3,6,-1.2066587857575497,-1.626215903973995,-0.23258565973347256,6.043817976165035
1,x3,7,-1.2066587857575497,-1.626215903973995,-1.8161056448654236,5.027581098863429
1,x3,8,-1.2066587857575497,-1.626215903973995,0.24497242032769284,6.0437549028318
1,x3,9,-1.2066587857575497,-1.626215903973995,-2.2978674708419797,3.4388542248677307
2,x1,0,-1.8305631971824234,2.559298896981908,-1.3880421870156643,0.7918484557549315
2,x1,1,-2.389457645450798,2.559298896981908,-1.3880421870156643,1.1802422187314807
2,x1,2,-2.837906544852802,2.559298896981908,-1.3880421870156643,1.7070028870887273
2,x1,3,-1.664855981098836,2.559298896981908,-1.3880421870156643,0.7519056532434656
2,x1,4,0.4943426397717978,2.559298896981908,-1.3880421870156643,2.7676179385316977
2,x1,5,-2.222766141248295,2.559298896981908,-1.3880421870156643,1.0270915597862538
2,x1,6,-0.08090419165461693,2.559298896981908,-1.3880421870156643,2.0062317332059707
2,x1,7,-1.6572693169375774,2.559298896981908,-1.3880421870156643,0.7509679030384667
2,x1,8,-1.2980074406795863,2.559298896981908,-1.3880421870156643,0.7965470440075647
2,x1,9,-0.14737313386739403,2.559298896981908,-1.3880421870156643,1.9156990750946084
2,x2,0,-0.550066947713792,2.4352830605919036,-1.3880421870156643,2.231897524996794
2,x2,1,-0.550066947713792,-1.9541185567887964,-1.3880421870156643,5.304060674117669
2,x2,2,-0.550066947713792,2.103547523851788,-1.3880421870156643,4.4774381243334425
2,x2,3,-0.550066947713792,2.058617733273349,-1.3880421870156643,4.745437388550616
2,x2,4,-0.550066947713792,-2.243339341722077,-1.3880421870156643,3.5665072547577013
2,x2,5,-0.550066947713792,-1.4582269049807022,-1.3880421870156643,6.194882730749564
2,x2,6,-0.550066947713792,-2.3153928155455077,-1.3880421870156643,3.068506649600505
2,x2,7,-0.550066947713792,2.2071885263793187,-1.3880421870156643,3.8108830183989917
2,x2,8,-0.550066947713792,2.5680521557776586,-1.3880421870156643,1.3441866023684588
2,x2,9,-0.550066947713792,2.8009988110906696,-1.3880421870156643,0.06432303940615774
2,x3,0,-0.550066947713792,2.559298896981908,-0.5025824935875272,1.5909672869527116
2,x3,1,-0.550066947713792,2.559298896981908,-0.47786602694641145,1.5915765375955964
2,x3,2,-0.550066947713792,2.559298896981908,-0.062187872914531095,1.59430168095476
2,x3,3,-0.550066947713792,2.559298896981908,-2.733277601071292,-1.323287642213955
2,x3,4,-0.550066947713792,2.559298896981908,-0.5104765965850384,1.5907527545958093
2,x3,5,-0.550066947713792,2.559298896981908,-1.8935452983742094,0.9222671348352627
2,x3,6,-0.550066947713792,2.559298896981908,-1.9459294597526988,0.8447575174085021
2,x3,7,-0.550066947713792,2.559298896981908,-1.4884328507589029,1.337732214497196
2,x3,8,-0.550066947713792,2.559298896981908,-0.6106760231020849,1.5870324900406578
2,x3,9,-0.550066947713792,2.559298896981908,0.5081795510404437,1.5908162166255648
3,x1,0,-2.4615232583316518,-2.310859810800296,-2.533551471328384,0.5970820515502249
3,x1,1,-2.994349102232513,-2.310859810800296,-2.533551471328384,3.0657121009438844
3,x1,2,-3.0289051455244196,-2.310859810800296,-2.533551471328384,3.2411452332961783
3,x1,3,-2.465913050887208,-2.310859810800296,-2.533551471328384,0.6145892616994328
3,x1,4,-0.9530510597919748,-2.310859810800296,-2.533551471328384,-0.3570144846759642
3,x1,5,-1.905117720380553,-2.310859810800296,-2.533551471328384,-1.019808410358896
3,x1,6,-1.3574539903081497,-2.310859810800296,-2.533551471328384,-1.187216171104272
3,x1,7,-2.7772979198857723,-2.310859810800296,-2.533551471328384,1.9926278932861499
3,x1,8,-2.1744881880825977,-2.310859810800296,-2.533551471328384,-0.3982779556339553
3,x1,9,-2.8293564699976703,-2.310859810800296,-2.533551471328384,2.2440450348148513
3,x2,0,-2.7255201781052367,0.5974302627631336,-2.533551471328384,0.1455595393741156
3,x2,1,-2.7255201781052367,-2.1186044702951765,-2.533551471328384,3.031805442613537
3,x2,2,-2.7255201781052367,0.8969678495047693,-2.533551471328384,2.205083393114594
3,x2,3,-2.7255201781052367,1.532406474910712,-2.533551471328384,4.920249127136829
3,x2,4,-2.7255201781052367,1.20555479702429,-2.533551471328384,4.037543147021694
3,x2,5,-2.7255201781052367,0.776179363667731,-2.533551471328384,1.366032583186953
3,x2,6,-2.7255201781052367,-2.426740098052572,-2.533551471328384,0.9383780280191178
3,x2,7,-2.7255201781052367,1.539683016895102,-2.533551471328384,4.9237864450658915
3,x2,8,-2.7255201781052367,2.4022152032353374,-2.533551471328384,1.1088701897761082
3,x2,9,-2.7255201781052367,0.9206870267640004,-2.533551471328384,2.3660691844034614
3,x3,0,-2.7255201781052367,-2.310859810800296,-2.6010469085569774,1.5627953152354082
3,x3,1,-2.7255201781052367,-2.310859810800296,0.16996714043925376,3.4127032567068207
3,x3,2,-2.7255201781052367,-2.310859810800296,-2.5535942541008003,1.6941446656218406
3,x3,3,-2.7255201781052367,-2.310859810800296,-1.8458648370051576,2.9435295534273433
3,x3,4,-2.7255201781052367,-2.310859810800296,-2.7581972097346577,1.0735412898692114
3,x3,5,-2.7255201781052367,-2.310859810800296,-1.6696414938260085,3.098644018726444
3,x3,6,-2.7255201781052367,-2.310859810800296,-2.839405991597859,0.7856450290153081
3,x3,7,-2.7255201781052367,-2.310859810800296,-1.189015248873698,3.331954914169013
3,x3,8,-2.7255201781052367,-2.310859810800296,-2.762076042457409,1.0603551312992727
3,x3,9,-2.7255201781052367,-2.310859810800296,-3.0233541187910724,0.0358123411285276
4,x1,0,3.0982452065774013,-1.0421136030218836,3.100090735591373,5.662668420907403
4,x1,1,1.852058132269057,-1.0421136030218836,3.100090735591373,15.05315638486902
4,x1,2,2.807078090112094,-1.0421136030218836,3.100090735591373,8.579774023841214
4,x1,3,3.0475438322503448,-1.0421136030218836,3.100090735591373,6.180382803576197
4,x1,4,3.1047748924622165,-1.0421136030218836,3.100090735591373,5.595882458514554
4,x1,5,1.2685040660902032,-1.0421136030218836,3.100090735591373,14.991233007490258
4,x1,6,2.992612266278875,-1.0421136030218836,3.100090735591373,6.738461875788543
4,x1,7,3.0439143580374926,-1.0421136030218836,3.100090735591373,6.217364557477929
4,x1,8,2.8200984689102495,-1.0421136030218836,3.100090735591373,8.453600085418952
4,x1,9,3.027604842570598,-1.0421136030218836,3.100090735591373,6.3833775738000575
4,x2,0,2.3245296924457954,0.4790528549645874,3.100090735591373,8.950931276866744
4,x2,1,2.3245296924457954,0.6342495878042369,3.100090735591373,9.921679955215644
4,x2,2,2.3245296924457954,-0.15290641998780474,3.100090735591373,7.626069960829403
4,x2,3,2.3245296924457954,-0.2926806137437632,3.100090735591373,8.046384909335869
4,x2,4,2.3245296924457954,-0.7417707874258803,3.100090735591373,10.658674607727015
4,x2,5,2.3245296924457954,-0.8262251239326681,3.100090735591373,11.249150129407955
4,x2,6,2.3245296924457954,-1.3062452118981702,3.100090735591373,13.985090890308497
4,x2,7,2.3245296924457954,0.8255609263876069,3.100090735591373,11.244515987030567
4,x2,8,2.3245296924457954,-3.000280145542255,3.100090735591373,7.6025354611918825
4,x2,9,2.3245296924457954,2.942853587000768,3.100090735591373,7.736538437537344
4,x3,0,2.3245296924457954,-1.0421136030218836,-0.09557782013696059,5.948235324692104
4,x3,1,2.3245296924457954,-1.0421136030218836,1.7501160448012585,6.632263249966303
4,x3,2,2.3245296924457954,-1.0421136030218836,-0.3370517906419641,5.9491702556874735
4,x3,3,2.3245296924457954,-1.0421136030218836,1.5994142865329501,6.425378433006818
4,x3,4,2.3245296924457954,-1.0421136030218836,1.3379304681721007,6.181867780840772
4,x3,5,2.3245296924457954,-1.0421136030218836,0.9385456093933375,6.004805187920354
4,x3,6,2.3245296924457954,-1.0421136030218836,2.402241872482868,8.376388904893151
4,x3,7,2.3245296924457954,-1.0421136030218836,1.2364896447265177,6.118669522048568
4,x3,8,2.3245296924457954,-1.0421136030218836,2.8206777972009944,10.563787421851018
4,x3,9,2.3245296924457954,-1.0421136030218836,2.1264689639705288,7.439122336831909
5,x1,0,1.7200734962670245,-0.2937577560766247,0.0936730696359751,1.5757651032747786
5,x1,1,0.9954380778090566,-0.2937577560766247,0.0936730696359751,1.4258825315204797
5,x1,2,1.44693242836501,-0.2937577560766247,0.0936730696359751,1.579224961882463
5,x1,3,-1.4060316640998625,-0.2937577560766247,0.0936730696359751,-0.39958592649377317
5,x1,4,-0.3329590577604038,-0.2937577560766247,0.0936730696359751,0.26003513532470846
5,x1,5,-0.6277363023707974,-0.2937577560766247,0.0936730696359751,-0.000439990652006941
5,x1,6,-0.8302669142018027,-0.2937577560766247,0.0936730696359751,-0.1512385103882088
5,x1,7,-1.0164958352996782,-0.2937577560766247,0.0936730696359751,-0.26339672881693216
5,x1,8,1.395090424047289,-0.2937577560766247,0.0936730696359751,1.5714896224523973
5,x1,9,-0.5087024242514806,-0.2937577560766247,0.0936730696359751,0.09983051731331696
5,x2,0,0.9627120306756694,2.790334449276242,0.0936730696359751,1.6494849932929359
5,x2,1,0.9627120306756694,0.259176441467059,0.0936730696359751,1.2805228002975135
5,x2,2,0.9627120306756694,-2.091584056824349,0.0936730696359751,6.08776358833375
5,x2,3,0.9627120306756694,2.4934181462525866,0.0936730696359751,3.372197865149532
5,x2,4,0.9627120306756694,1.1945152528751568,0.0936730696359751,6.875540311439673
5,x2,5,0.9627120306756694,-0.3221531680756411,0.0936730696359751,1.5224421618527908
5,x2,6,0.9627120306756694,-2.5814084286700285,0.0936730696359751,2.7970225648695077
5,x2,7,0.9627120306756694,-2.4678179293371088,0.0936730696359751,3.545860470784554
5,x2,8,0.9627120306756694,-2.2871873834245564,0.0936730696359751,4.8022679683197715
5,x2,9,0.9627120306756694,1.9714548870340427,0.0936730696359751,6.755914689976705
5,x3,0,0.9627120306756694,-0.2937577560766247,-0.19165137514489317,1.4077333364602054
5,x3,1,0.9627120306756694,-0.2937577560766247,1.5674989930140524,1.903114756321235
5,x3,2,0.9627120306756694,-0.2937577560766247,1.8083545732872088,2.2853144260558738
5,x3,3,0.9627120306756694,-0.2937577560766247,1.38691387293578,1.7112952477737087
5,x3,4,0.9627120306756694,-0.2937577560766247,0.5097417821320067,1.4131638702200169
5,x3,5,0.9627120306756694,-0.2937577560766247,1.0035445559525553,1.490866875548599
5,x3,6,0.9627120306756694,-0.2937577560766247,1.5165261454687173,1.841740118149536
5,x3,7,0.9627120306756694,-0.2937577560766247,-1.922484216806986,2.5287599721336096
5,x3,8,0.9627120306756694,-0.2937577560766247,1.1234606655815393,1.5383718511484796
5,x3,9,0.9627120306756694,-0.2937577560766247,-1.0338186414019015,1.5013755995109161
6,x1,0,-0.7216871995098826,-2.559868364192833,-1.3869905143624162,1.2082403657104348
6,x1,1,-1.6392168492708983,-2.559868364192833,-1.3869905143624162,0.7465128509813694
6,x1,2,0.39195308288118946,-2.559868364192833,-1.3869905143624162,2.636747730007307
6,x1,3,0.4026005321775883,-2.559868364192833,-1.3869905143624162,2.650199379037656
6,x1,4,-2.71740136968845,-2.559868364192833,-1.3869905143624162,1.5494835168451488
6,x1,5,-0.9918846307200226,-2.559868364192833,-1.3869905143624162,0.9665497445350228
6,x1,6,-1.8872543237887525,-2.559868364192833,-1.3869905143624162,0.8113402733963935
6,x1,7,-1.5641256723776529,-2.559868364192833,-1.3869905143624162,0.7433376633942428
6,x1,8,-1.2214790383554626,-2.559868364192833,-1.3869905143624162,0.8260508932889006
6,x1,9,-1.1793685069929019,-2.559868364192833,-1.3869905143624162,0.8469326961255087
6,x2,0,-2.2163254483735964,1.3037095044713216,-1.3869905143624162,5.418020259735617
6,x2,1,-2.2163254483735964,-0.47958055050901693,-1.3869905143624162,0.395881989871003
6,x2,2,-2.2163254483735964,-2.0262411436440413,-1.3869905143624162,4.551257482434871
6,x2,3,-2.2163254483735964,-1.8165831095162555,-1.3869905143624162,5.491175721590967
6,x2,4,-2.2163254483735964,-0.5406581259820418,-1.3869905143624162,0.7600217295971541
6,x2,5,-2.2163254483735964,2.1539132435894737,-1.3869905143624162,3.7832646328755155
6,x2,6,-2.2163254483735964,-1.2208362239196393,-1.3869905143624162,5.0827340649269965
6,x2,7,-2.2163254483735964,2.2534477079535384,-1.3869905143624162,3.1197827777667904
6,x2,8,-2.2163254483735964,1.3141080206416471,-1.3869905143624162,5.454425526550885
6,x2,9,-2.2163254483735964,1.8000099876361024,-1.3869905143624162,5.544230019330949
6,x3,0,-2.2163254483735964,-2.559868364192833,-0.46719502230178334,1.310798645440855
6,x3,1,-2.2163254483735964,-2.559868364192833,-2.1905388993178807,-0.5246082452229193
6,x3,2,-2.2163254483735964,-2.559868364192833,-1.2634608640284377,1.1110523067004516
6,x3,3,-2.2163254483735964,-2.559868364192833,-2.044466633486859,-0.08095455138243524
6,x3,4,-2.2163254483735964,-2.559868364192833,-2.3097584188287907,-0.9588921126427294
6,x3,5,-2.2163254483735964,-2.559868364192833,-2.9312623731693366,-4.582608542056833
6,x3,6,-2.2163254483735964,-2.559868364192833,-2.280417473305267,-0.8455535081280701
6,x3,7,-2.2163254483735964,-2.559868364192833,0.19082041694127705,1.3144983177417633
6,x3,8,-2.2163254483735964,-2.559868364192833,-2.877998134400726,-4.165515621723331
6,x3,9,-2.2163254483735964,-2.559868364192833,-2.8015233572090508,-3.6058479468693267
7,x1,0,-2.9584665542635777,2.1323829201560733,-2.916877024428854,3.5145455392641893
7,x1,1,-3.0141051520258304,2.1323829201560733,-2.916877024428854,3.9673706214690574
7,x1,2,-1.9772434601230244,2.1323829201560733,-2.916877024428854,-2.552801253024552
7,x1,3,-2.397844543476036,2.1323829201560733,-2.916877024428854,-0.5632703727355555
7,x1,4,-2.752286860722014,2.1323829201560733,-2.916877024428854,1.8878413131278102
7,x1,5,-2.7446780609155517,2.1323829201560733,-2.916877024428854,1.8299350415495277
7,x1,6,-2.7000697763204466,2.1323829201560733,-2.916877024428854,1.494264596816933
7,x1,7,-2.6638100517512924,2.1323829201560733,-2.916877024428854,1.226546335183583
7,x1,8,-0.8351965775807413,2.1323829201560733,-2.916877024428854,-1.0936692736658369
7,x1,9,-2.575667260077591,2.1323829201560733,-2.916877024428854,0.597210319372294
7,x2,0,-1.5771390272193289,1.0071281609363605,-2.916877024428854,-3.2369969223934785
7,x2,1,-1.5771390272193289,0.06114492897227697,-2.916877024428854,-8.212594314254462
7,x2,2,-1.5771390272193289,-1.1658805222937723,-2.916877024428854,-2.3250612786384437
7,x2,3,-1.5771390272193289,-0.875747279998135,-2.916877024428854,-4.109724944582377
7,x2,4,-1.5771390272193289,2.805356830427011,-2.916877024428854,-7.476728086093767
7,x2,5,-1.5771390272193289,-0.683421215116903,-2.916877024428854,-5.447632605545951
7,x2,6,-1.5771390272193289,1.343963486114268,-2.916877024428854,-1.5927694928510787
7,x2,7,-1.5771390272193289,-1.3777749352245932,-2.916877024428854,-1.4963105744102787
7,x2,8,-1.5771390272193289,-1.3607318452983164,-2.916877024428854,-1.5431054183046777
7,x2,9,-1.5771390272193289,1.821925346566553,-2.916877024428854,-1.6709904588316027
7,x3,0,-1.5771390272193289,2.1323829201560733,-1.4930691442372528,3.517956364189319
7,x3,1,-1.5771390272193289,2.1323829201560733,-2.515023125511097,0.013990558398139008
7,x3,2,-1.5771390272193289,2.1323829201560733,-1.2183375572140047,3.7945803701384233
7,x3,3,-1.5771390272193289,2.1323829201560733,-0.8991704165695671,3.9495372499090147
7,x3,4,-1.5771390272193289,2.1323829201560733,0.834968272683021,3.9663004584049553
7,x3,5,-1.5771390272193289,2.1323829201560733,-1.9912605870460904,2.4427193369315803
7,x3,6,-1.5771390272193289,2.1323829201560733,-1.3503698946759546,3.6823962447682006
7,x3,7,-1.5771390272193289,2.1323829201560733,-2.9839695153520207,-3.9131896633700336
7,x3,8,-1.5771390272193289,2.1323829201560733,-1.4475254382026814,3.5758724574384466
7,x3,9,-1.5771390272193289,2.1323829201560733,-0.728634510284575,3.986718572785634
8,x1,0,-0.5582257046256776,1.5650017570356316,2.290810809382719,5.011362078509624
8,x1,1,-0.19209655665097536,1.5650017570356316,2.290810809382719,6.283069921358596
8,x1,2,1.3514932274238434,1.5650017570356316,2.290810809382719,10.663810442943715
8,x1,3,0.4908258758987598,1.5650017570356316,2.290810809382719,8.769208429134945
8,x1,4,0.7819489707405292,1.5650017570356316,2.290810809382719,9.645040776094268
8,x1,5,0.8758058520890573,1.5650017570356316,2.290810809382719,9.883027165060344
8,x1,6,1.7375047131644572,1.5650017570356316,2.290810809382719,10.701676638875629
8,x1,7,2.0622120362410326,1.5650017570356316,2.290810809382719,10.30949865434031
8,x1,8,0.4470566458609988,1.5650017570356316,2.290810809382719,8.62264986067066
8,x1,9,0.49423601809831696,1.5650017570356316,2.290810809382719,8.780488342351692
8,x2,0,1.352424702688817,-1.6395781504351652,2.290810809382719,10.631740215141507
8,x2,1,1.352424702688817,3.088306882517459,2.290810809382719,3.684661408229827
8,x2,2,1.352424702688817,1.2638719429150602,2.290810809382719,10.025834514396871
8,x2,3,1.352424702688817,-2.6456370517440346,2.290810809382719,5.249985946433089
8,x2,4,1.352424702688817,-3.02242075424019,2.290810809382719,3.7637484581675893
8,x2,5,1.352424702688817,2.5905551530002398,2.290810809382719,5.583693984022624
8,x2,6,1.352424702688817,0.5297360044691408,2.290810809382719,5.4521404651692205
8,x2,7,1.352424702688817,-1.95387160770927,2.290810809382719,9.68685235598608
8,x2,8,1.352424702688817,-2.7333242728471348,2.290810809382719,4.768182247059341
8,x2,9,1.352424702688817,1.1495973831166046,2.290810809382719,9.494668282870142
8,x3,0,1.352424702688817,1.5650017570356316,2.3803682807412962,11.110300429815293
8,x3,1,1.352424702688817,1.5650017570356316,-0.5652199774579492,7.985980433016
8,x3,2,1.352424702688817,1.5650017570356316,-0.2742867546918397,7.976569040606167
8,x3,3,1.352424702688817,1.5650017570356316,0.7398520205076542,8.005267509513459
8,x3,4,1.352424702688817,1.5650017570356316,1.0622460866152337,8.100313946017813
8,x3,5,1.352424702688817,1.5650017570356316,0.056865158237087154,7.976017499356668
8,x3,6,1.352424702688817,1.5650017570356316,1.1877608276160152,8.170318676531881
8,x3,7,1.352424702688817,1.5650017570356316,1.7859213042503996,8.969157665188051
8,x3,8,1.352424702688817,1.5650017570356316,-1.2195865504913899,8.191995826817282
8,x3,9,1.352424702688817,1.5650017570356316,0.5482356359947067,7.984835710557849
9,x1,0,1.8524012169942075,0.039564452091770175,0.10204700881873485,0.9715728023819227
9,x1,1,1.3463132613535085,0.039564452091770175,0.10204700881873485,0.9858715853026676
9,x1,2,-0.3977484326932106,0.039564452091770175,0.10204700881873485,-0.3763960217223966
9,x1,3,0.07800464100852622,0.039564452091770175,0.10204700881873485,0.08887810889434541
9,x1,4,1.0378408400859036,0.039564452091770175,0.10204700881873485,0.8722702525347807
9,x1,5,-1.2782856102175038,0.039564452091770175,0.10204700881873485,-0.9465815897989703
9,x1,6,-0.39839230376639456,0.039564452091770175,0.10204700881873485,-0.3769895554014273
9,x1,7,0.8302097405833191,0.039564452091770175,0.10204700881873485,0.7490326124835999
9,x1,8,1.707980488201565,0.039564452091770175,0.10204700881873485,1.001567448200117
9,x1,9,-1.0629248757436995,0.039564452091770175,0.10204700881873485,-0.8628394095943166
9,x2,0,0.012226689429186699,1.6717762034643013,0.10204700881873485,6.941090253476207
9,x2,1,0.012226689429186699,-2.662397931766844,0.10204700881873485,1.5002914318640863
9,x2,2,0.012226689429186699,2.29343638546186,0.10204700881873485,3.9503806623959994
9,x2,3,0.012226689429186699,-1.997667909040883,0.10204700881873485,5.812308786895113
9,x2,4,0.012226689429186699,-2.8764417261469726,0.10204700881873485,0.49293600013511785
9,x2,5,0.012226689429186699,3.031685813051023,0.10204700881873485,0.09644319293749268
9,x2,6,0.012226689429186699,-1.467625065138399,0.10204700881873485,6.937980347588541
9,x2,7,0.012226689429186699,1.218671329433454,0.10204700881873485,6.179567299443517
9,x2,8,0.012226689429186699,-2.2508065147948653,0.10204700881873485,4.24449211046219
9,x2,9,0.012226689429186699,-2.1624037760598966,0.10204700881873485,4.835052729928865
9,x3,0,0.012226689429186699,0.039564452091770175,1.725650471914228,0.03402008957885998
9,x3,1,0.012226689429186699,0.039564452091770175,0.8934083032972127,0.02395701891728422
9,x3,2,0.012226689429186699,0.039564452091770175,0.6614678194360275,0.023412152787722282
9,x3,3,0.012226689429186699,0.039564452091770175,0.10849677066604668,0.02317825911360085
9,x3,4,0.012226689429186699,0.039564452091770175,1.6898589579429415,0.033148198391575096
9,x3,5,0.012226689429186699,0.039564452091770175,-0.8441476618372867,0.023798918339267488
9,x3,6,0.012226689429186699,0.039564452091770175,1.2459433333574386,0.026124486416308698
9,x3,7,0.012226689429186699,0.039564452091770175,0.09571166958054667,0.023178192295780668
9,x3,8,0.012226689429186699,0.039564452091770175,-0.2114665331102037,0.023180534613288475
9,x3,9,0.012226689429186699,0.039564452091770175,0.5146892658694644,0.023263887957967237
10,x1,0,2.2143644976977286,1.6045894691385372,0.2333792119901097,7.792206278535494
10,x1,1,1.646798067802823,1.6045894691385372,0.2333792119901097,7.989418261399472
10,x1,2,-2.281067281655096,1.6045894691385372,0.2333792119901097,6.233599058660335
10,x1,3,-0.8493805142861395,1.6045894691385372,0.2333792119901097,6.240915048073241
10,x1,4,2.9236566755253777,1.6045894691385372,0.2333792119901097,7.208288233878397
10,x1,5,1.4344911261179196,1.6045894691385372,0.2333792119901097,7.983027928483372
10,x1,6,2.3541771103838847,1.6045894691385372,0.2333792119901097,7.700751239501727
10,x1,7,-2.3293672911777277,1.6045894691385372,0.2333792119901097,6.265974127018813
10,x1,8,1.8947688203607247,1.6045894691385372,0.2333792119901097,7.940268745680946
10,x1,9,0.11685090385077324,1.6045894691385372,0.2333792119901097,7.1086289615324745
10,x2,0,0.9004623939087621,-0.5516253575292911,0.2333792119901097,2.7064083754479435
10,x2,1,0.9004623939087621,1.6172025402969523,0.2333792119901097,7.76878277770129
10,x2,2,0.9004623939087621,-2.92332890829962,0.2333792119901097,1.1120582214473815
10,x2,3,0.9004623939087621,-1.348548493950661,0.2333792119901097,7.44374347448384
10,x2,4,0.9004623939087621,1.9201396311084946,0.2333792119901097,6.963753446637936
10,x2,5,0.9004623939087621,2.4975716917040818,0.2333792119901097,3.3073406578585596
10,x2,6,0.9004623939087621,2.562098406688382,0.2333792119901097,2.882913346581137
10,x2,7,0.9004623939087621,0.9996281963973623,0.2333792119901097,5.737993681050368
10,x2,8,0.9004623939087621,-0.3301193743669799,0.2333792119901097,1.5193863176323286
10,x2,9,0.9004623939087621,-2.8932470556577883,0.2333792119901097,1.206772435192138
10,x3,0,0.9004623939087621,1.6045894691385372,1.5417059837387028,8.218322480696694
10,x3,1,0.9004623939087621,1.6045894691385372,-0.4872886597583985,7.78004168383463
10,x3,2,0.9004623939087621,1.6045894691385372,0.8903250708034043,7.82486104622065
